base,visibility,dt,timezone,id,name,cod,rain,snow,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,speed,deg,gust,type,id.1,country,sunrise,sunset,0,1,2,3,all
stations,10000,1603247120,36000,2132606,Samarai,200,,,150.67,-10.62,81.16,85.53,81.16,81.16,1009.0,79.0,1009.0,1009.0,9.6,136.0,,,,PG,1603222213,1603266802,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,96
stations,10000,1603247120,-14400,3665199,Ariquemes,200,{'1h': 0.4},,-63.04,-9.91,77.49,83.77,77.49,77.49,1009.0,73.0,1009.0,994.0,0.78,8.0,,,,BR,1603187148,1603231656,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,9
stations,10000,1603247120,3600,2647984,Great Yarmouth,200,{'1h': 0.41},,1.73,52.61,55.74,52.93,54.0,57.99,998.0,99.0,,,8.01,169.0,14.0,3.0,2019850.0,GB,1603261793,1603298706,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,100
stations,10000,1603247120,18000,1175712,Jiwani,200,,,61.74,25.05,77.72,71.44,77.72,77.72,1010.0,28.0,1010.0,1010.0,7.92,28.0,,,,PK,1603245251,1603286446,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247121,32400,2027042,Batagay-Alyta,200,,,130.41,67.8,11.97,5.4,11.97,11.97,1013.0,88.0,1013.0,948.0,1.32,171.0,,,,RU,1603233809,1603264930,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,88
stations,10000,1603247121,-14400,3578441,Saint-François,200,,,-61.27,16.25,77.0,85.55,77.0,77.0,1012.0,94.0,,,3.36,270.0,,1.0,8780.0,GP,1603187913,1603230041,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,80
stations,10000,1603247093,39600,2172880,Byron Bay,200,,,153.62,-28.65,76.51,72.46,73.4,80.01,1016.0,56.0,,,12.75,140.0,,1.0,9496.0,AU,1603220544,1603267055,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247100,-21600,6071421,Meadow Lake,200,,,-108.43,54.13,22.69,16.16,22.69,22.69,1019.0,89.0,1019.0,960.0,2.71,230.0,,,,CA,1603201940,1603238649,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,11
stations,10000,1603247121,-18000,3691582,Talara,200,,,-81.27,-4.58,64.31,59.63,64.31,64.31,1012.0,86.0,1012.0,1010.0,14.14,172.0,,,,PE,1603191767,1603235786,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603246946,14400,241131,Victoria,200,,,55.45,-4.62,82.4,87.35,82.4,82.4,1008.0,83.0,,,11.41,290.0,,1.0,2218.0,SC,1603245342,1603289374,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,75
stations,10000,1603247029,-21600,3651949,San Cristobal,200,,,-89.62,-0.9,70.14,66.96,70.14,70.14,1012.0,84.0,1012.0,1012.0,15.1,190.0,,,,EC,1603193937,1603237624,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,51
stations,1609,1603246871,-14400,5223593,Newport,200,,,-71.31,41.49,62.02,64.11,60.8,64.0,1025.0,100.0,,,3.49,351.0,,1.0,6142.0,US,1603191793,1603230980,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,90
stations,10000,1603247122,32400,1855342,Nishihara,200,,,127.76,26.18,83.66,80.19,82.4,84.2,1015.0,69.0,,,21.92,90.0,29.97,1.0,8156.0,JP,1603229462,1603270549,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,75
stations,10000,1603247123,7200,988698,Knysna,200,,,23.05,-34.04,48.2,45.45,48.2,48.2,1023.0,93.0,,,3.36,360.0,,1.0,1918.0,ZA,1603251503,1603298763,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247123,7200,986717,Kruisfontein,200,,,24.73,-34.0,48.99,47.61,48.99,48.99,1024.0,91.0,,,1.01,207.0,3.0,3.0,2035063.0,ZA,1603251103,1603298357,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247123,18000,1539045,Malinovskiy,200,,,62.84,61.2,27.77,21.13,27.77,27.77,1002.0,98.0,1002.0,989.0,4.32,234.0,,,,RU,1603248408,1603282761,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,4
stations,10000,1603247123,36000,2026786,Berezovyy,200,,,135.7,51.67,44.58,38.75,44.58,44.58,1012.0,59.0,1012.0,992.0,3.78,193.0,,,,RU,1603229490,1603266710,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,100
stations,10000,1603246990,-21600,6050066,La Ronge,200,,,-105.28,55.1,24.8,16.92,24.8,24.8,1017.0,73.0,,,4.7,310.0,,1.0,949.0,CA,1603201308,1603237769,"{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}",,,,90
stations,10000,1603247124,-25200,3984997,San Quintín,200,,,-115.95,30.48,66.63,64.4,66.63,66.63,1009.0,89.0,1009.0,1008.0,12.06,323.0,,,,MX,1603201782,1603242415,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,1
stations,10000,1603247124,-36000,5853992,Wahiawā,200,,,-158.02,21.5,81.99,87.22,80.6,84.2,1012.0,74.0,,,6.93,140.0,,1.0,7866.0,US,1603211396,1603252993,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,75
stations,10000,1603247124,-10800,3870282,Talcahuano,200,,,-73.12,-36.72,50.0,39.88,50.0,50.0,1017.0,76.0,,,14.99,210.0,,1.0,8499.0,CL,1603188044,1603235597,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247124,7200,779622,Havøysund,200,,,24.66,71.0,26.6,20.01,26.6,26.6,1015.0,86.0,,,3.36,140.0,,1.0,1632.0,NO,1603260512,1603288981,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,20
stations,10000,1603247124,37800,2063056,Port Augusta,200,,,137.77,-32.5,79.68,77.38,73.4,82.0,1013.0,43.0,,,6.93,120.0,,1.0,9613.0,AU,1603224098,1603271108,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247125,46800,2186111,Ngunguru,200,,,174.5,-35.62,64.08,57.96,64.08,64.08,1020.0,64.0,1020.0,1019.0,11.83,5.0,,,,NZ,1603215073,1603262506,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,62
stations,10000,1603247125,19800,1235846,Matara,200,{'1h': 0.26},,80.54,5.95,80.58,84.15,80.58,80.58,1010.0,81.0,1010.0,1009.0,11.23,273.0,,,,LK,1603239806,1603282868,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}",,,,9
stations,6000,1603247126,28800,1705505,Lourdes,200,{'1h': 0.49},,120.68,14.97,81.43,77.81,78.8,84.2,1004.0,88.0,,,27.51,160.0,,1.0,8152.0,PH,1603230592,1603272817,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}",,,,90
stations,10000,1603247126,28800,1805733,Jinchang,200,,,102.17,38.5,54.05,46.83,54.05,54.05,1021.0,34.0,1021.0,851.0,5.12,243.0,,,,CN,1603236370,1603275922,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247126,39600,2126123,Chokurdakh,200,,,147.92,70.63,9.68,1.11,9.68,9.68,1014.0,96.0,1014.0,1009.0,4.83,196.0,,,,RU,1603230665,1603259670,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,70
stations,10000,1603247030,-10800,3453420,Planaltina,200,,,-47.61,-15.45,68.38,72.48,66.0,69.8,1020.0,94.0,,,3.36,50.0,,1.0,8336.0,BR,1603183181,1603228218,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247127,3600,2514651,Los Llanos de Aridane,200,,,-17.92,28.66,66.49,64.53,62.01,73.4,1014.0,60.0,,,4.7,0.0,,1.0,2377.0,ES,1603264579,1603305351,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247127,-14400,3924908,Pimenta Bueno,200,,,-61.19,-11.67,73.54,78.76,73.54,73.54,1010.0,90.0,1010.0,990.0,4.65,136.0,,,,BR,1603186621,1603231295,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,4
stations,10000,1603247128,0,2374583,Bubaque,200,,,-15.83,11.28,81.55,85.32,81.55,81.55,1011.0,83.0,1011.0,1009.0,12.62,219.0,,,,GW,1603263183,1603305743,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,11
stations,4942,1603247128,39600,2126199,Cherskiy,200,,,161.3,68.75,23.02,15.76,23.02,23.02,1015.0,97.0,1015.0,1015.0,4.41,195.0,,,,RU,1603226699,1603257214,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,97
stations,10000,1603247128,28800,1957367,Tablas,200,,,122.17,6.63,82.4,90.5,82.4,82.4,1010.0,83.0,,,5.82,250.0,,1.0,8169.0,PH,1603229846,1603272848,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,75
stations,10000,1603247128,7200,3361934,Saldanha,200,,,17.94,-33.01,42.8,37.45,42.8,42.8,1020.0,81.0,,,4.7,190.0,,1.0,1943.0,ZA,1603252801,1603299918,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247129,28800,1801850,Luorong,200,,,109.61,24.41,65.8,59.2,65.8,65.8,1020.0,66.0,1020.0,1010.0,14.0,10.0,,,,CN,1603233724,1603274998,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,6
stations,10000,1603247129,-10800,3839307,Rawson,200,,,-65.1,-43.3,50.92,38.17,50.92,50.92,1028.0,59.0,1028.0,1027.0,17.74,52.0,,,,AR,1603185583,1603234209,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247129,10800,1064234,Ikongo,200,,,47.43,-21.88,63.21,64.44,63.21,63.21,1020.0,82.0,1020.0,988.0,2.13,315.0,,,,MG,1603246408,1603292157,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}",,,,25
stations,4828,1603247129,-21600,6089245,Norman Wells,200,,,-126.83,65.28,23.0,8.85,23.0,23.0,1028.0,85.0,,,16.11,290.0,,1.0,951.0,CA,1603208355,1603241064,"{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}",,,,90
stations,10000,1603247129,10800,463343,Zheleznogorsk,200,,,35.37,52.33,33.4,26.65,33.4,33.4,1027.0,92.0,1027.0,1001.0,5.48,274.0,,,,RU,1603253675,1603290678,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247130,25200,1507116,Dudinka,200,,,86.18,69.41,8.6,1.26,8.6,8.6,1008.0,84.0,,,2.24,90.0,,1.0,8951.0,RU,1603245026,1603274942,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}",,,,52
stations,10000,1603247130,7200,80509,Al Bardīyah,200,,,25.09,31.76,67.93,65.84,67.93,67.93,1017.0,76.0,1017.0,1008.0,9.57,283.0,,,,LY,1603254436,1603294851,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,6
stations,10000,1603247130,7200,86049,Jalu,200,,,21.55,29.03,65.62,60.51,65.62,65.62,1020.0,63.0,1020.0,1015.0,10.56,338.0,,,,LY,1603255123,1603295863,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247130,25200,1566559,Tay Ninh,200,{'1h': 0.13},,106.1,11.3,80.47,88.38,80.47,80.47,1010.0,86.0,1010.0,1009.0,5.3,63.0,,,,VN,1603233918,1603276488,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}",,,,99
stations,7041,1603247130,10800,556268,Ostrovnoy,200,,,39.51,68.05,36.77,25.74,36.77,36.77,1011.0,81.0,1011.0,1008.0,13.11,27.0,,,,RU,1603255766,1603286600,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603246861,-25200,6171633,Ucluelet,200,,,-125.55,48.93,52.57,48.43,51.8,53.01,1020.0,87.0,,,6.93,290.0,,1.0,735.0,CA,1603205471,1603243334,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,40
stations,10000,1603247131,28800,1626703,Soe,200,,,124.28,-9.86,87.48,84.6,87.48,87.48,1011.0,34.0,1011.0,919.0,8.23,141.0,,,,ID,1603228581,1603273100,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}",,,,39
stations,10000,1603247131,3600,2439376,Tahoua,200,,,5.27,14.89,85.24,78.22,85.24,85.24,1009.0,15.0,1009.0,967.0,6.2,108.0,,,,NE,1603258291,1603300509,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,603,1603247131,-14400,4142224,Delaware,200,,,-75.5,39.0,62.19,64.42,62.01,62.6,1024.0,100.0,,,3.36,140.0,,1.0,3847.0,US,1603192615,1603232169,"{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}",,,,90
stations,9656,1603247132,-25200,5359864,Isla Vista,200,,,-119.86,34.41,62.26,62.47,61.0,63.0,1009.0,82.0,,,3.36,180.0,,1.0,5773.0,US,1603202961,1603243114,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,90
stations,10000,1603247132,10800,582447,Almaznyy,200,,,40.05,48.04,32.0,24.03,32.0,32.0,1028.0,83.0,,,6.71,340.0,,1.0,8971.0,RU,1603252088,1603290019,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247102,36000,2172797,Cairns,200,,,145.77,-16.92,87.01,88.27,86.0,88.0,1012.0,55.0,,,10.29,50.0,,1.0,9490.0,AU,1603223079,1603268288,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,5000,1603247132,-10800,3836873,San Miguel de Tucumán,200,,,-65.22,-26.82,62.6,62.17,62.6,62.6,1022.0,93.0,,,6.93,200.0,,1.0,8248.0,AR,1603186798,1603233052,"{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}","{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,90
stations,10000,1603247133,10800,545728,Komsomol'skiy,200,,,46.7,43.98,55.71,51.3,55.71,55.71,1026.0,63.0,1026.0,1028.0,5.08,268.0,,,,RU,1603250120,1603288796,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,98
stations,10000,1603247133,12600,135423,Shahrud,200,,,54.98,36.42,51.3,45.95,51.3,51.3,1022.0,45.0,1022.0,871.0,2.82,63.0,,,,IR,1603247559,1603287383,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247133,-10800,3466980,Caravelas,200,{'1h': 0.64},,-39.25,-17.71,73.0,80.29,73.0,73.0,1018.0,93.0,1018.0,1018.0,1.39,183.0,,,,BR,1603181062,1603226324,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,100
stations,10000,1603247133,-10800,3899539,Antofagasta,200,,,-70.4,-23.65,59.0,58.19,59.0,59.0,1016.0,82.0,,,3.36,170.0,,1.0,8488.0,CL,1603188221,1603234115,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,153,1603247134,32400,2015179,Tommot,200,,{'1h': 0.44},126.29,58.96,27.63,20.21,27.63,27.63,1012.0,96.0,1012.0,976.0,5.57,306.0,,,,RU,1603232751,1603267965,"{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}",,,,100
stations,10000,1603247134,-9000,6167817,Torbay,200,,,-52.73,47.67,57.76,48.6,57.0,59.0,1026.0,93.0,,,19.46,240.0,26.4,1.0,998.0,CA,1603187853,1603226002,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247134,19800,1276615,Begūn,200,,,75.0,24.98,74.82,72.64,74.82,74.82,1009.0,40.0,1009.0,962.0,3.47,131.0,,,,IN,1603242064,1603283269,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247064,-28800,5861897,Fairbanks,200,,,-147.72,64.84,21.67,15.94,19.99,23.0,1035.0,85.0,,,0.96,193.0,,1.0,7684.0,US,1603213269,1603246177,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,90
stations,10000,1603247135,-14400,3625710,Upata,200,,,-62.4,8.01,82.99,92.93,82.99,82.99,1011.0,80.0,,,1.99,88.0,4.0,3.0,2006479.0,VE,1603187804,1603230692,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,90
stations,10000,1603247135,0,3372760,Praia da Vitória,200,,,-27.07,38.73,60.01,46.29,59.0,60.8,1018.0,72.0,,,24.96,350.0,,1.0,6895.0,PT,1603267427,1603306895,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,40
stations,10000,1603247135,25200,1151464,Phang Nga,200,,,98.53,8.45,82.94,90.7,80.6,84.2,1011.0,74.0,,,3.36,0.0,,1.0,9278.0,TH,1603235603,1603278437,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}",,,,20
stations,10000,1603247135,10800,64814,Bandarbeyla,200,,,50.81,9.49,78.37,80.1,78.37,78.37,1010.0,68.0,1010.0,998.0,7.83,221.0,,,,SO,1603247105,1603289838,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247136,7200,1047660,Cuamba,200,,,36.54,-14.8,75.0,72.86,75.0,75.0,1014.0,49.0,1014.0,949.0,6.31,66.0,,,,MZ,1603249391,1603294401,"{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}",,,,14
stations,10000,1603246992,-10800,3445026,Vila Velha,200,,,-40.29,-20.33,69.8,73.17,69.8,69.8,1018.0,94.0,,,5.82,20.0,,1.0,8474.0,BR,1603181177,1603226708,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,3219,1603247136,-18000,5052916,Willmar,200,,,-95.04,45.12,32.23,26.01,30.99,33.8,1016.0,99.0,,,4.7,160.0,,1.0,3407.0,US,1603197787,1603236375,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,90
stations,10000,1603247137,10800,110690,Abhā,200,,,42.51,18.22,54.45,45.48,53.6,55.4,1025.0,25.0,,,6.93,10.0,,1.0,7396.0,SA,1603249515,1603291412,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247137,7200,352628,Maţāy,200,,,30.78,28.42,70.09,66.85,70.09,70.09,1015.0,74.0,1015.0,1011.0,12.5,5.0,,,,EG,1603252872,1603293684,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,0
stations,10000,1603247138,14400,286245,Sur,200,,,59.53,22.57,72.57,73.4,72.57,72.57,1011.0,66.0,1011.0,1011.0,4.72,336.0,,,,OM,1603245650,1603287108,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}",,,,0
stations,10000,1603247138,-9000,5905393,Bonavista,200,,,-53.11,48.65,55.0,51.98,55.0,55.0,1022.0,80.0,,,5.01,247.0,11.01,3.0,2011050.0,CA,1603188039,1603225999,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,100
stations,10000,1603247138,-14400,5947866,Elliot Lake,200,,,-82.63,46.38,41.0,34.2,41.0,41.0,1024.0,83.0,,,6.93,80.0,,1.0,1006.0,CA,1603194917,1603233289,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}",,,,90
stations,9000,1603247138,3600,8010683,Porto Santo,200,,,-16.34,33.07,64.4,60.78,64.4,64.4,1011.0,88.0,,,12.75,280.0,,1.0,6902.0,PT,1603264466,1603304705,"{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}",,,,40
stations,10000,1603247138,28800,1640576,Kefamenanu,200,,,124.48,-9.45,92.26,90.1,92.26,92.26,1011.0,30.0,1011.0,966.0,7.34,124.0,,,,ID,1603228553,1603273032,"{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}",,,,91
stations,10000,1603247067,-18000,3932145,Pisco,200,,,-76.22,-13.7,63.19,58.42,62.6,64.0,1014.0,82.0,,,12.75,210.0,,1.0,8691.0,PE,1603190130,1603235000,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,2
stations,10000,1603246911,7200,2729907,Longyearbyen,200,,,15.64,78.22,26.6,17.47,26.6,26.6,1024.0,68.0,,,6.93,130.0,,1.0,1663.0,SJ,1603269178,1603284644,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,40
stations,10000,1603246888,-14400,5983720,Iqaluit,200,,,-68.51,63.75,30.09,16.5,30.0,30.2,1011.0,80.0,,,16.11,140.0,,1.0,797.0,CA,1603193958,1603227471,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,75
stations,10000,1603247001,-14400,3374083,Bathsheba,200,,,-59.52,13.22,82.4,88.12,82.4,82.4,1012.0,78.0,,,8.05,130.0,,1.0,8772.0,BB,1603187351,1603229763,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,40
